disease_id,crop_name,disease_name,region,year,infection_rate,area_affected,severity,temperature,humidity,rainfall,leaf_color,spot_pattern,spot_color,leaf_texture,damage_type,fungicide_effective,treatment_days,recovery_rate,yield_loss
9100,Onion,Downy Mildew,West Bengal,2019,82.6434347289455,51.61939282418562,Medium,10.863416719654412,44.26072318345492,77.1994487322463,Reddish,Linear,Red,Fuzzy,Stem,Yes,16,78.99203659339922,58.95884712113968
9101,Banana,Bacterial Leaf Blight,Rajasthan,2021,98.14765450223454,56.16510485989989,High,28.550300113834588,61.2220889577031,1.8012036043365098,Reddish,Irregular,Red,Smooth,Fruit,No,25,29.81458743122164,54.5419790169637
9102,Grape,Bacterial Leaf Blight,Punjab,2021,28.306306736828734,39.82153967459799,Critical,12.881221883756684,94.85502184345245,26.618705250720765,Black,Linear,Gray,Rough,Stem,No,0,77.14593803376371,91.70738915391348
9103,Carrot,Botrytis,Madhya Pradesh,2021,56.63601930287261,27.263089060490486,High,17.946824502516883,91.2363497562742,56.75975741794068,Yellow,Angular,Yellow,Smooth,Fruit,Partial,27,89.44074757273664,21.184670901703818
9104,Orange,Anthracnose,Maharashtra,2018,63.58957254409745,62.991989319353785,High,34.48545102682788,88.73112338445384,101.04124069440414,Reddish,Circular,Gray,Fuzzy,Root,Partial,18,74.95232942940393,17.73962130944241
9105,Grape,Fusarium Wilt,Uttar Pradesh,2022,1.0120040692343402,78.51647218286406,Medium,10.791174007536412,90.25729887749378,143.91228764686804,Brown,Circular,Yellow,Fuzzy,Stem,No,32,19.67250408787239,23.25420743821175
9106,Wheat,Early Blight,Karnataka,2019,79.89551045532498,66.38623533523774,High,24.2005473389237,44.24963813613018,119.84903748288231,Green,Angular,Gray,Rough,Stem,No,26,63.491608723832,7.010708044824643
9107,Potato,Bacterial Leaf Blight,Rajasthan,2021,56.61045977762929,10.374014720087573,Low,37.608190826867705,78.31319297848978,25.529020794599354,Green,Linear,Gray,Fuzzy,Flower,Partial,20,32.35853848880653,45.791964686064844
9108,Grape,Leaf Rust,Maharashtra,2020,80.5367355603973,25.743155707495266,Low,36.10341113122779,53.3170434096795,130.47463567197548,Black,Angular,Yellow,Powdery,Flower,Partial,11,11.512287210211557,28.791787095533206
9109,Mango,Damping Off,Gujarat,2019,20.66330632105998,15.656031657144105,High,37.18336924491771,60.04945892728122,125.05986360624112,Brown,Circular,Yellow,Smooth,Flower,No,59,35.097222167537865,8.643468916146313
9110,Potato,Septoria Leaf Blotch,Rajasthan,2019,79.3971921271004,86.04676838060178,Medium,19.41623681652974,93.44128801006066,199.0874192280744,Brown,Angular,Yellow,Fuzzy,Stem,Partial,18,20.608325247021988,77.24828456045178
9111,Rice,Wheat Head Scab,Gujarat,2021,30.048679455742654,59.68212286848729,Low,37.39316775039334,97.27019232773334,0.019799502710027284,Green,Irregular,Black,Fuzzy,Flower,Yes,32,25.85546180019802,85.46798042897255
9112,Corn,Bacterial Leaf Blight,Karnataka,2022,9.503701094880801,92.49209417097659,Low,22.460576240676197,59.74300434557567,3.2875120236540933,Yellow,Irregular,Brown,Fuzzy,Fruit,No,8,96.56358452419731,58.12966348442926
9113,Banana,Leaf Rust,Maharashtra,2023,54.57816273664919,62.46859810291236,High,17.8658937809188,84.27929250893045,87.74721067562132,Green,Irregular,Brown,Fuzzy,Root,Partial,41,11.779417074444021,47.69698845794533
9114,Carrot,Damping Off,Gujarat,2021,82.20974863210242,92.78280993047319,Low,15.676817290365122,34.05757493940407,77.73120318664456,Green,Angular,Black,Powdery,Flower,No,26,61.87839157561671,22.33259732641376
9115,Banana,Wheat Head Scab,West Bengal,2018,25.01952124171022,37.0295835082664,Low,28.092928911416948,59.60424961656996,95.68865612706176,Black,Circular,Red,Powdery,Stem,Partial,3,21.393393919759408,43.32298052690988
9116,Turmeric,Late Blight,Uttar Pradesh,2018,66.02542463705124,65.39136342237911,Low,33.90288720102501,55.85651186832248,126.34774609203399,Black,Angular,Red,Smooth,Root,Yes,23,15.24227130268071,18.996015437930925
9117,Cotton,Anthracnose,Uttar Pradesh,2023,81.55542837714303,0.3715478994758705,High,11.642024726970124,49.25396584117456,26.48981573801461,Green,Circular,Yellow,Rough,Root,Partial,34,42.49019315277081,98.14414741519327
9118,Carrot,Wheat Head Scab,West Bengal,2021,69.94846317546187,49.61172594625152,Critical,36.27387572768872,78.32763060068703,93.44331527082537,Black,Circular,Gray,Fuzzy,Leaf,No,31,40.97989316652012,86.88789154691344
9119,Garlic,Powdery Mildew,Haryana,2019,14.60696842924596,42.56954766682168,Medium,10.859206172003065,66.59928569700931,109.1946562345739,Yellow,Angular,Gray,Rough,Leaf,No,57,59.61703636437746,60.597347328768926
9120,Orange,Mosaic Virus,Maharashtra,2019,42.16901634325909,81.08694031761159,Medium,38.867879066730126,70.57431108852643,17.028288418026637,Green,Angular,Gray,Fuzzy,Fruit,No,18,39.16319651974646,36.942517471853705
9121,Apple,Powdery Mildew,Haryana,2020,27.713649110882677,36.15014714497844,Medium,15.523508617761928,46.398040219851985,23.572715045720226,Green,Angular,Yellow,Powdery,Fruit,No,46,82.3465620665963,36.633376969080686
9122,Soybean,Powdery Mildew,Uttar Pradesh,2024,93.98981768271591,23.114390221053856,Low,11.093561310349134,48.36809886824895,76.51491661244849,Yellow,Linear,Red,Powdery,Root,Partial,4,84.2029884435831,21.943723891740962
9123,Onion,Brown Spot,Uttar Pradesh,2024,56.83716503408236,11.229823869411735,High,38.58658291490968,71.73373005174867,14.899952073276301,Reddish,Irregular,Red,Rough,Stem,Yes,37,55.52090794750322,31.800339219578653
9124,Corn,Wheat Head Scab,Uttar Pradesh,2022,24.232766188578026,4.474072398972746,High,17.72081336630734,81.05202439462929,110.08515424077265,Reddish,Angular,Black,Powdery,Root,No,7,31.99261348044192,38.517725480776264
9125,Turmeric,Anthracnose,Tamil Nadu,2023,14.070528666841787,12.16161809732508,Medium,16.372086440861903,37.23084642885544,84.2249249254191,Brown,Circular,Red,Fuzzy,Root,Partial,53,26.922853753811935,83.89763405758295
9126,Rice,Powdery Mildew,Gujarat,2019,44.28814753501409,92.68913852426664,High,10.348765720728931,69.53009943649063,122.18486430542094,Green,Irregular,Red,Rough,Leaf,Partial,28,28.422119037969594,22.463851940014024
9127,Banana,Wheat Head Scab,Uttar Pradesh,2018,11.183679273064284,78.07863419890899,Critical,17.893293160582296,84.78997443989891,171.83668342575984,Green,Irregular,Yellow,Smooth,Stem,No,39,51.960737215494355,54.12474525593903
9128,Banana,Fusarium Wilt,Rajasthan,2021,96.69137736800636,5.332208279847702,Low,35.42557795019254,98.9132380044819,153.72684439247422,Black,Irregular,Gray,Powdery,Stem,Yes,56,78.05057055461423,24.87749336162849
9129,Turmeric,Early Blight,West Bengal,2019,52.75214557916331,98.0455118035234,High,10.176753237286064,60.726222683694324,49.41241158614928,Brown,Irregular,Gray,Rough,Leaf,Yes,40,15.52789304759431,56.5984844309094
9130,Banana,Powdery Mildew,Haryana,2018,8.243960190753318,95.20717727958248,Medium,17.027236311591935,87.3473357865726,29.86262884436219,Yellow,Irregular,Gray,Powdery,Leaf,Partial,14,90.50743979760283,6.824439575326391
9131,Wheat,Wheat Head Scab,West Bengal,2018,48.78991733909995,94.56878150630779,Low,34.698008748084426,92.85388695703438,105.0005920472043,Reddish,Irregular,Red,Smooth,Root,No,30,74.86090629157789,10.474633182104032
9132,Rice,Bacterial Leaf Blight,Maharashtra,2024,19.620816269600848,13.130002239167762,Medium,10.91589055936619,31.502474894593497,61.81853547038136,Yellow,Circular,Gray,Fuzzy,Leaf,Partial,36,54.84434795080442,7.2354672576337435
9133,Orange,Bacterial Leaf Blight,Maharashtra,2022,8.93571664660543,93.97100332087804,Critical,10.835015909198244,78.34636565825417,119.3845733815575,Reddish,Circular,Gray,Fuzzy,Fruit,Yes,36,83.95707419491713,62.47645220709808
9134,Ginger,Mosaic Virus,Madhya Pradesh,2023,42.3305588894206,91.55365537878899,Low,37.55535855375632,34.4691598283005,21.933906152276062,Brown,Angular,Gray,Fuzzy,Leaf,Partial,47,66.53827503092609,50.17956448261247
9135,Corn,Botrytis,Gujarat,2023,0.5192471200506699,39.929380797215494,Medium,23.651084655909912,36.284326157480145,116.40099211676358,Black,Irregular,Black,Rough,Stem,Yes,55,21.64435060976315,54.029396701264155
9136,Turmeric,Damping Off,Maharashtra,2018,4.647193993879705,7.5100093504006376,Critical,38.56690020352579,71.1653012256443,35.55892329307202,Green,Circular,Brown,Rough,Root,Partial,49,57.68120327797492,50.1665100662042
9137,Sugarcane,Mosaic Virus,Gujarat,2019,23.365564259240625,26.826215135688297,Low,11.05089360422623,79.01967752179327,143.5140141055441,Brown,Circular,Yellow,Smooth,Stem,Partial,54,23.25965118838724,26.981423125950055
9138,Onion,Botrytis,West Bengal,2022,30.309199966672583,13.172564447577031,Medium,22.902869867791317,30.315258724077854,69.98318602303968,Green,Irregular,Brown,Smooth,Flower,Yes,37,22.717971623222432,1.4431645237260038
9139,Ginger,Early Blight,Uttar Pradesh,2021,29.773271396643064,23.186258221192638,High,31.749667737002873,72.80175014507046,159.40965565491157,Yellow,Irregular,Red,Rough,Fruit,Partial,51,90.95238134399857,39.08591786302614
9140,Turmeric,Mosaic Virus,Rajasthan,2019,59.57764949240582,27.100344217588056,Critical,22.631088422872637,83.20355696809645,51.56643330091863,Black,Irregular,Black,Powdery,Leaf,No,12,16.364899859202286,29.468540251326147
9141,Sugarcane,Septoria Leaf Blotch,Rajasthan,2018,80.6413786163168,32.05834865657937,Medium,16.66210823652624,42.53658663167561,133.29403158643896,Reddish,Irregular,Red,Powdery,Flower,Yes,2,74.15795365524563,77.94798400685275
9142,Mango,Septoria Leaf Blotch,Uttar Pradesh,2021,95.8693091832519,91.64039475172878,Medium,38.853195229091035,88.74339225903032,37.85294347459409,Green,Irregular,Yellow,Rough,Flower,Yes,1,91.36476268015615,5.941351231855807
9143,Turmeric,Wheat Head Scab,Karnataka,2023,18.384364949529044,51.63792007168764,Low,25.915261323647034,64.51853040707918,109.42880193979269,Reddish,Angular,Red,Rough,Flower,Yes,27,85.8646027945422,1.407858450547217
9144,Ginger,Wheat Head Scab,Gujarat,2018,37.8138869284403,22.257185691222347,Medium,32.09800771866426,41.833993915996444,123.17092294082161,Green,Irregular,Black,Fuzzy,Leaf,No,23,50.632279977555115,92.25734222394762
9145,Rice,Leaf Rust,Madhya Pradesh,2019,91.07925571640378,72.25986899410415,Critical,13.01856504587939,41.88357830711966,177.70123697712148,Black,Irregular,Red,Fuzzy,Root,Partial,37,2.405479350742823,88.62638647633959
9146,Mango,Wheat Head Scab,Punjab,2023,30.741898403208346,68.96869560656629,Medium,24.940865248489754,81.54691631484606,42.832175874883305,Green,Irregular,Yellow,Powdery,Leaf,Partial,4,49.909797281148094,41.62335832636329
9147,Ginger,Late Blight,Tamil Nadu,2018,86.16607825879954,89.82583128133314,Critical,37.39417333339185,87.05035479777595,56.33155887262116,Green,Irregular,Gray,Rough,Root,Partial,18,42.73204951242001,7.25360626082484
9148,Garlic,Anthracnose,Punjab,2024,65.03906328823278,63.767098806921055,Critical,39.587859050869596,76.47824621794248,84.68000488788002,Reddish,Angular,Red,Fuzzy,Flower,No,31,97.2441672538546,76.335167672168
9149,Cotton,Fusarium Wilt,Rajasthan,2024,92.67654052628791,85.39219214742211,High,35.94275059123081,78.76412468319555,78.96278402120967,Brown,Angular,Red,Rough,Stem,Partial,54,67.46135850704239,74.87239851285116
9150,Wheat,Fusarium Wilt,West Bengal,2022,79.43282215988779,75.9217799939953,Medium,10.602783882635267,71.5988014829615,183.17846237392132,Reddish,Angular,Gray,Rough,Root,Yes,27,56.627237679292605,13.937981461575832
9151,Soybean,Brown Spot,Uttar Pradesh,2024,83.38369662938314,37.44745640554265,High,24.264226752208543,70.80802964184733,161.19531375279627,Yellow,Linear,Brown,Fuzzy,Leaf,Partial,5,24.770671424090217,92.1959463084513
9152,Cotton,Septoria Leaf Blotch,Haryana,2021,50.065438542983685,94.12613631992434,Medium,20.277374135510264,83.42175362813153,135.80852593277453,Yellow,Angular,Red,Rough,Root,Partial,1,72.33889965231451,25.033582549025766
9153,Apple,Damping Off,Uttar Pradesh,2023,64.91802827123692,55.75756644122969,High,16.453687397577074,93.58776557993669,127.6011934583866,Yellow,Linear,Gray,Fuzzy,Root,Yes,59,0.19071893770237214,96.65404905344678
9154,Potato,Brown Spot,Gujarat,2021,65.61932441279255,45.74861068076534,Critical,34.4713639577401,78.29725767548611,95.20975647758729,Brown,Irregular,Gray,Smooth,Flower,No,11,49.43072029908174,86.00045941209021
9155,Sugarcane,Early Blight,Rajasthan,2023,93.67017568907457,56.96748111914258,Medium,13.990630823605262,95.50299056449094,33.6150296156227,Reddish,Linear,Red,Rough,Fruit,No,8,0.9299275681253216,77.43129480271845
9156,Grape,Late Blight,Rajasthan,2019,1.3620007287999614,28.225291660256072,Critical,16.605664533508353,97.36545816063914,119.3481938313646,Green,Linear,Gray,Powdery,Flower,Yes,31,33.4178149782563,1.948561915338054
9157,Corn,Anthracnose,Karnataka,2021,94.42216420849758,60.41766569170875,Medium,28.33448109281649,50.476700047991926,152.08756104014597,Green,Circular,Yellow,Rough,Flower,No,12,93.16459685295965,7.519854009557436
9158,Mango,Powdery Mildew,Punjab,2021,75.75417858573489,44.04364798806709,High,16.973556903080812,59.77106614493984,199.97838532301097,Yellow,Circular,Brown,Smooth,Fruit,Partial,13,53.45854935744985,66.83424882433765
9159,Tomato,Downy Mildew,West Bengal,2019,51.70193204666775,6.599793522350916,Low,31.505086326967813,68.6754281842345,25.37345725435165,Green,Irregular,Gray,Smooth,Flower,Partial,49,10.879712182764557,88.67355534170716
9160,Banana,Leaf Rust,Haryana,2022,74.83189167125263,22.281333595663376,Critical,35.251391154960615,47.11732677600741,162.10239025440146,Black,Linear,Red,Fuzzy,Root,Yes,15,24.222746930758255,49.28297828354179
9161,Soybean,Downy Mildew,Haryana,2021,59.28038666949686,30.919377667761193,Critical,37.741197153182256,36.70769108794174,69.19759349424925,Yellow,Angular,Brown,Fuzzy,Leaf,Partial,31,30.965039001136862,49.927838170488556
9162,Ginger,Brown Spot,Madhya Pradesh,2022,7.425493259379423,21.115583892017398,High,24.619068727184796,78.41795348282692,102.03932078214318,Reddish,Irregular,Red,Rough,Leaf,No,50,36.10865021813731,76.2325209382316
9163,Onion,Fusarium Wilt,Tamil Nadu,2018,79.71965446803995,50.79865133412638,Critical,32.87617230951314,96.32870479222237,199.11872959002196,Brown,Linear,Black,Fuzzy,Fruit,No,26,94.94404603341877,25.491606685994828
9164,Banana,Wheat Head Scab,Rajasthan,2020,97.76309966584311,68.0279725890126,Medium,35.28569549049561,93.62275679572342,171.2724729178879,Brown,Angular,Yellow,Fuzzy,Leaf,Partial,48,61.60926884706698,36.35598248884505
9165,Carrot,Downy Mildew,Tamil Nadu,2019,60.46584652359187,19.462638099597797,High,35.74571421264352,92.64331372099866,96.35958262105551,Green,Circular,Gray,Fuzzy,Root,No,54,5.676755336896722,43.97178413375208
9166,Apple,Septoria Leaf Blotch,Maharashtra,2024,34.329424079871984,69.36683407732265,High,15.45718817743284,71.91985657714761,112.21299124471594,Green,Linear,Brown,Fuzzy,Root,Yes,32,12.939883008360997,20.21967397845863
9167,Wheat,Bacterial Leaf Blight,Tamil Nadu,2019,74.10370059614043,7.343027205435803,Critical,16.291240544040072,33.07040435479296,48.41431344468188,Green,Linear,Red,Rough,Root,Partial,32,9.462799506842279,84.73014227186204
9168,Grape,Downy Mildew,Punjab,2021,97.20530433867964,68.48063027011348,High,18.101284974915682,53.17000581388298,25.30016295204216,Brown,Circular,Yellow,Rough,Stem,No,24,99.43419348407531,22.654463691057703
9169,Sugarcane,Bacterial Leaf Blight,Punjab,2020,52.09506587144943,84.19381289128386,High,23.084910352605586,93.8463211322943,99.51724691718749,Reddish,Linear,Black,Fuzzy,Stem,Yes,1,27.151257768236658,83.6857181128039
9170,Ginger,Downy Mildew,West Bengal,2022,8.604263751623675,2.7407823551309005,Low,11.586211301592671,31.420469606300628,149.5629713753195,Black,Irregular,Red,Fuzzy,Leaf,No,13,46.619427170632356,89.32711038896635
9171,Chilli,Anthracnose,Tamil Nadu,2019,21.50167489605903,25.823309856710445,Critical,13.235155897634066,43.57584816384647,184.53227605393252,Brown,Circular,Black,Rough,Stem,Partial,23,22.445990579674124,50.67053543900227
9172,Ginger,Leaf Rust,Maharashtra,2018,74.8126388401616,96.23162461271825,Low,38.19635659914019,82.21492195078622,4.857760511964804,Black,Circular,Yellow,Smooth,Stem,Yes,0,23.733482120880556,11.104209435510581
9173,Corn,Brown Spot,Karnataka,2024,20.1149481433615,15.673244321131113,Medium,13.022375266402353,40.60085582487511,66.17032387381411,Brown,Irregular,Gray,Rough,Stem,No,30,6.086087750146119,62.395864800192754
9174,Sugarcane,Brown Spot,Uttar Pradesh,2022,24.035525835764858,65.50483947908414,Medium,28.345215906798515,48.37910171129157,78.91167688004559,Green,Circular,Gray,Smooth,Fruit,No,37,4.415043662696827,36.75951829208752
9175,Ginger,Leaf Rust,Rajasthan,2024,33.88648449051275,43.85264973492668,Medium,16.605371071707488,75.40906177776205,118.45785179397734,Black,Irregular,Black,Smooth,Flower,No,0,99.11082827377761,37.845521493877555
9176,Garlic,Mosaic Virus,Rajasthan,2019,37.59457795772059,23.682405858154635,Low,35.039643247734205,41.84439909346422,54.73573991895413,Yellow,Angular,Gray,Powdery,Leaf,Yes,11,58.039408196869346,53.69654646684494
9177,Tomato,Leaf Rust,Punjab,2022,67.61170582196861,88.6714041829889,Low,38.569284161238116,60.63271892065927,6.567386316923485,Reddish,Angular,Brown,Powdery,Root,Yes,0,73.41655338902511,69.01471302672776
9178,Grape,Wheat Head Scab,Uttar Pradesh,2022,98.73290329578708,78.19041727893173,Low,21.19088401877693,86.40654534783837,8.191709543000725,Green,Linear,Gray,Rough,Leaf,Partial,1,98.62973703895662,83.38687302867804
9179,Tomato,Late Blight,West Bengal,2019,28.54698343768166,38.754612149907324,Low,16.264493590004303,67.96687036187092,117.72906100185835,Reddish,Irregular,Gray,Smooth,Fruit,Yes,38,86.5332986794955,16.914135467176873
9180,Cotton,Botrytis,West Bengal,2021,48.845118109966876,7.777357100754838,Low,20.045691832071604,44.55925650882884,185.02056842821844,Yellow,Linear,Red,Fuzzy,Leaf,Partial,11,19.751390955144068,45.307615315224446
9181,Garlic,Bacterial Leaf Blight,Uttar Pradesh,2018,28.70241460458962,44.68613803196793,High,15.082134287305998,92.63884474493193,199.45855049216868,Green,Irregular,Red,Fuzzy,Fruit,Partial,8,22.344930455627665,32.9548102719017
9182,Wheat,Damping Off,Haryana,2019,96.8632470279866,47.97990928237405,Critical,10.436853479451022,90.79577493399667,138.59861950371706,Yellow,Linear,Brown,Powdery,Flower,No,43,48.311568596173394,15.65075954469669
9183,Corn,Late Blight,West Bengal,2018,83.42354728598289,52.620212530990955,Medium,28.001901897849326,84.61506068215957,163.8335786708171,Yellow,Circular,Black,Fuzzy,Root,Partial,1,99.84861944913224,51.85356567088593
9184,Cabbage,Downy Mildew,Uttar Pradesh,2019,34.014765394378045,17.164219114557152,Medium,18.14603127715348,87.68641800907554,27.08025870801194,Black,Linear,Brown,Powdery,Flower,Yes,25,79.04848605510853,67.32519404634829
9185,Wheat,Damping Off,Uttar Pradesh,2020,89.60498126123578,6.010312656153405,Medium,14.019305224279762,74.49399280840494,132.7893080620232,Black,Circular,Yellow,Rough,Stem,Partial,39,91.20156453189593,69.79840310250013
9186,Apple,Wheat Head Scab,Punjab,2022,23.194797502157904,5.580935318457713,High,32.76037128276742,30.7992279845176,13.65637673553486,Black,Linear,Brown,Rough,Flower,Partial,31,78.05342319251261,1.114078972274346
9187,Ginger,Wheat Head Scab,Tamil Nadu,2018,50.42898544107442,76.10366550832583,Critical,21.447492873088034,88.64465462434131,158.50097377709278,Yellow,Irregular,Black,Rough,Stem,Yes,25,51.64857571135067,46.71650743796124
9188,Cabbage,Brown Spot,Maharashtra,2022,17.470493701225532,76.42517202665647,High,31.383839167069187,45.492847351065066,55.59498515488601,Black,Circular,Black,Smooth,Leaf,Yes,28,23.916391178575303,77.28369776332185
9189,Rice,Fusarium Wilt,Uttar Pradesh,2023,23.50753577539779,91.80118410557348,Critical,15.540062515118638,84.82033902771812,89.6366250816413,Reddish,Circular,Brown,Fuzzy,Fruit,Yes,51,30.37440449827291,34.077888691300295
9190,Grape,Fusarium Wilt,West Bengal,2023,49.43762901312749,71.61380384914197,Low,24.937664339093665,65.22456209695976,179.18200393583595,Black,Angular,Brown,Fuzzy,Leaf,Yes,30,14.978074744573988,27.504941565325957
9191,Wheat,Septoria Leaf Blotch,Tamil Nadu,2019,63.23219620327134,91.28064377169747,Low,38.4121958813353,38.06790592775141,58.734892050729016,Green,Irregular,Gray,Powdery,Fruit,Yes,32,87.47860724527963,37.224781439190345
9192,Grape,Late Blight,Gujarat,2020,53.00666673783989,83.46207919432786,High,19.161610108941673,91.19717168558175,54.197697939355564,Green,Irregular,Brown,Smooth,Root,Partial,34,66.70345498572156,4.286843848232724
9193,Orange,Late Blight,Rajasthan,2020,11.577871752683421,82.11612234385677,Critical,11.804664978309509,51.70377405564818,52.11574033511959,Reddish,Angular,Yellow,Powdery,Leaf,No,50,78.18509138857299,20.074883098140738
9194,Ginger,Anthracnose,Maharashtra,2020,19.810370174046533,89.95756809500415,Medium,11.448990726786453,55.12341642782711,67.2881767075757,Brown,Irregular,Gray,Smooth,Stem,Partial,12,92.82203292055023,80.92563858819443
9195,Onion,Fusarium Wilt,Uttar Pradesh,2019,57.83894457798703,78.24013433144118,Low,36.159559489132285,43.0505447971597,12.666407201293817,Brown,Linear,Brown,Powdery,Flower,Partial,9,85.4453431716015,97.23912602113519
9196,Wheat,Wheat Head Scab,Madhya Pradesh,2022,86.68957457876203,74.96576963915356,Low,22.73065185761791,98.88968834579873,54.992889171407256,Reddish,Angular,Black,Rough,Fruit,No,55,65.04065291450377,53.1140620688193
9197,Sugarcane,Septoria Leaf Blotch,Tamil Nadu,2018,26.371274445451633,70.85996511143128,High,17.979513879187067,60.08392972261998,97.47788290255595,Reddish,Linear,Gray,Smooth,Root,Partial,26,58.99111149722928,90.30819297477059
9198,Apple,Brown Spot,Uttar Pradesh,2024,75.43564996478838,94.82620543907689,High,15.24847038521331,82.74446839181907,176.3776921995168,Green,Circular,Yellow,Fuzzy,Flower,Yes,23,45.861775933073744,67.29259691800702
9199,Orange,Anthracnose,Gujarat,2024,99.77051068605185,63.68652412346111,High,38.58156705177401,53.307005910367074,10.956987531404483,Brown,Linear,Black,Powdery,Flower,Partial,38,26.019623129284795,71.55059093940656
9200,Cotton,Downy Mildew,Tamil Nadu,2019,16.827794711976306,2.1559738494026335,Medium,23.8000759240538,90.62980258171747,115.39771178863913,Reddish,Circular,Yellow,Powdery,Stem,Yes,32,45.73070716673855,14.94800387996783
9201,Garlic,Damping Off,Gujarat,2021,43.70620632668817,55.220258425945325,Critical,39.27047214833756,51.66341799966427,16.72694406247428,Reddish,Circular,Red,Fuzzy,Flower,No,24,72.38532614343461,52.32675355881439
9202,Carrot,Downy Mildew,Madhya Pradesh,2023,37.28510436947037,93.82180695656177,Medium,16.972796599740484,85.85774230101904,158.00484976796835,Green,Linear,Red,Fuzzy,Flower,Partial,32,69.80628198992693,78.94373334633404
9203,Cabbage,Anthracnose,West Bengal,2020,25.59301332850088,47.1067613942269,Low,13.431955110268204,84.44681924501357,135.28059013005364,Brown,Circular,Black,Rough,Root,Partial,45,38.08811397845927,62.24235090336195
9204,Potato,Brown Spot,West Bengal,2024,45.453274282777215,20.034502700159937,Critical,29.19130961510174,78.4410693996731,155.7139353551773,Black,Linear,Yellow,Powdery,Flower,No,49,41.44227553475987,0.39051989017143685
9205,Onion,Damping Off,Karnataka,2018,69.18668527347913,24.220893399085927,Medium,39.522835479912146,57.289709626422514,26.058952901550757,Yellow,Angular,Brown,Fuzzy,Root,No,18,54.30769673272155,64.01379083039821
9206,Onion,Wheat Head Scab,West Bengal,2021,55.234175068395885,96.26633755702908,High,39.72085201876138,78.38703785093554,25.758590589372687,Black,Angular,Red,Smooth,Stem,Partial,10,93.21099149307084,69.33970303210921
9207,Corn,Septoria Leaf Blotch,Tamil Nadu,2023,79.45825715527313,36.72842148623832,Low,18.723376673965582,73.21470835820611,99.4386146701721,Yellow,Circular,Yellow,Fuzzy,Flower,Yes,22,93.99363406120604,14.585144483120594
9208,Chilli,Mosaic Virus,Punjab,2020,68.89510759910182,83.08387167583568,Critical,34.904909156185454,44.611235457843655,126.89805541319656,Reddish,Linear,Brown,Powdery,Stem,No,8,49.01902106121583,24.618603873580525
9209,Corn,Early Blight,Tamil Nadu,2023,49.63435784129302,17.68210732694576,High,32.56320380867262,41.75711419403491,36.3002492873248,Yellow,Angular,Brown,Powdery,Fruit,No,16,70.40482747679421,37.5548516919896
9210,Corn,Mosaic Virus,Rajasthan,2020,74.14089077529708,22.318330284576135,Critical,16.71904400995319,68.7524101028256,65.86277352761903,Brown,Linear,Gray,Powdery,Leaf,Yes,53,62.78260762257983,7.474384908350961
9211,Rice,Downy Mildew,Haryana,2019,90.45740198590005,90.72212876281408,High,32.712949089463336,30.91200022600029,67.55217846094914,Reddish,Angular,Red,Fuzzy,Root,Yes,58,22.0243536254944,96.96002513424999
9212,Onion,Powdery Mildew,Tamil Nadu,2024,36.905572663659704,13.101893154759384,High,15.874520388103921,89.61944875922126,79.1896977294301,Reddish,Irregular,Gray,Smooth,Stem,Yes,11,56.89706601354019,94.96805501442742
9213,Rice,Powdery Mildew,Karnataka,2021,70.82914708385772,93.68974337898493,Low,13.608160950848287,40.851676766010215,14.531362889888634,Brown,Irregular,Red,Smooth,Leaf,Yes,34,7.155847223003542,60.57425177333825
9214,Potato,Downy Mildew,Maharashtra,2021,87.73897340556628,83.22357319705142,Medium,29.79236869620009,82.48085050874114,52.38540721570233,Green,Linear,Gray,Rough,Stem,Yes,46,64.47905967989857,44.855412010624576
9215,Soybean,Powdery Mildew,Madhya Pradesh,2022,20.038468444855816,49.79758851946222,Critical,23.738604921750095,35.11952855115658,52.10034159165713,Green,Circular,Brown,Smooth,Root,Partial,42,72.3124190540403,76.4614953643357
9216,Mango,Downy Mildew,Tamil Nadu,2020,1.3282117586328912,54.591982203394174,Critical,12.542009957612375,44.35886064282878,167.36238380099337,Brown,Circular,Black,Rough,Root,No,7,35.58865885692597,77.02160800168807
9217,Mango,Late Blight,Rajasthan,2023,51.907772328440394,7.374400556787339,Medium,26.14461015185363,38.008357717614125,139.98419755714147,Yellow,Linear,Yellow,Powdery,Leaf,No,7,59.1945565252506,58.0262112623649
9218,Onion,Downy Mildew,Gujarat,2024,38.88969374933744,43.93816342118963,Medium,21.987280114289398,90.25170370636476,174.2400340489139,Brown,Angular,Yellow,Rough,Leaf,No,4,74.95359433813601,72.94208122064518
9219,Sugarcane,Anthracnose,Haryana,2018,17.927588987143793,23.344127429041365,Critical,31.262984639588808,90.87867848642665,102.72870103116156,Black,Circular,Brown,Fuzzy,Flower,No,28,3.8604012736402016,61.04330644128001
9220,Turmeric,Anthracnose,Karnataka,2019,41.603577022818946,66.58408360900539,Critical,33.55609518538756,78.06830016125122,139.13217423008163,Brown,Linear,Black,Powdery,Fruit,No,17,64.93199756451004,70.5274571040033
9221,Chilli,Damping Off,Tamil Nadu,2018,89.78735583823081,96.01458025157689,Medium,14.23028949772954,90.8079059620693,49.859574769336426,Yellow,Irregular,Gray,Rough,Flower,No,4,79.36036013878629,40.12460347061878
9222,Cabbage,Bacterial Leaf Blight,Madhya Pradesh,2022,58.5614547135817,65.18811983630086,Low,24.563842797677744,78.36125441677648,149.7215993556095,Reddish,Linear,Brown,Rough,Stem,Yes,9,40.79261880963389,54.03813153001642
